image_start,step_instruction,question,answer,response,acc
episode_6670/step_001.jpg,scroll down to see product details,Did the rating of the product increase after scrolling?,No,No,100.0
episode_19300/step_016.jpg,Scroll up  on the screen to read the article.,"Is the content related to ""Defying Isolation"" present in both images?",Yes,No,0.0
episode_11040/step_005.jpg,Swipe up to view D option,"Is the item labeled ""b"" visible after the swipe action?",Yes,No,0.0
episode_19300/step_016.jpg,Scroll up  on the screen to read the article.,"After the scroll, does the screen display more information than it did before?",Yes,Yes,100.0
episode_6236/step_006.jpg,Type in Berlin.,Is there an option to add nearby airports visible in both states?,Yes,No,0.0
episode_19461/step_001.jpg,Click on the search bar.,Does the user now have the option to cancel the search?,Yes,Yes,100.0
episode_6670/step_001.jpg,scroll down to see product details,"After scrolling, is there an option for cash on delivery available?",Yes,Yes,100.0
episode_13428/step_010.jpg,Go back.,"Is the ""Cruise Search"" button available in the bottom navigation bar after going back?",Yes,Yes,100.0
episode_5234/step_001.jpg,Click on the projects drop down at the bottom of the screen.,"Is ""Sustainability"" still the active search term after the action?",Yes,Yes,100.0
episode_1719/step_000.jpg,Click on the women's empowerment event displayed on the screen.,"Is the event ""WOMEN EMPOWERMENT"" still visible after clicking on it?",Yes,No,0.0
episode_17880/step_001.jpg,Open the Decathlon app.,Is the app interface the same in both images?,No,No,100.0
episode_6236/step_006.jpg,Type in Berlin.,"Is ""Bellingham, Washington, United States"" still suggested after typing ""Berlin""?",Yes,No,0.0
episode_14358/step_002.jpg,Click on the Tick icon at the top left corner,"Is the presentation now in ""Reading view"" mode after the action?",Yes,No,0.0
episode_1719/step_000.jpg,Click on the women's empowerment event displayed on the screen.,Are there any new notifications displayed after clicking the event?,No,No,100.0
episode_7827/step_002.jpg,Scroll down find art by Kamila Stanklewicz,"Is ""Project History"" a new feature highlighted after scrolling?",Yes,No,0.0
episode_11622/step_007.jpg,Close the ad,Was the overall screen state unchanged after the advertisement was closed?,No,No,100.0
episode_11501/step_001.jpg,Click on the Share icon at the bottom left side,Is the option to copy the link visible in the after state of the UI?,Yes,Yes,100.0
episode_1719/step_000.jpg,Click on the women's empowerment event displayed on the screen.,Does the screen show the time of the event as 11:30 AM to 12:30 PM after the change?,Yes,Yes,100.0
episode_1719/step_000.jpg,Click on the women's empowerment event displayed on the screen.,Is the event description on the screen in the same format after clicking?,No,No,100.0
episode_11501/step_001.jpg,Click on the Share icon at the bottom left side,Did the artwork image remain the same in both images?,Yes,Yes,100.0
episode_19315/step_005.jpg,Click on the first suggested option to view the search result.,"Is the message ""Searching 203767679 / 308738908 products"" present after the change?",No,No,100.0
episode_5773/step_008.jpg,Click on the Save button at the top right corner of the screen,Is the status bar displaying the same time both before and after the action?,Yes,Yes,100.0
episode_11501/step_001.jpg,Click on the Share icon at the bottom left side,Did the time displayed on the device change between the two images?,Yes,No,0.0
episode_19315/step_005.jpg,Click on the first suggested option to view the search result.,Are there products displayed on the screen after the action is performed?,Yes,Yes,100.0
episode_14358/step_002.jpg,Click on the Tick icon at the top left corner,Is there a new icon for editing the slides after performing the action?,Yes,No,0.0
episode_5773/step_008.jpg,Click on the Save button at the top right corner of the screen,Did the application name change after the Save button was pressed?,No,No,100.0
episode_5234/step_001.jpg,Click on the projects drop down at the bottom of the screen.,"Is the ""Images"" option available in the drop-down menu?",Yes,Yes,100.0
episode_16584/step_001.jpg,go back again,"Did the number of items displayed in ""Realism"" change after going back?",No,No,100.0
episode_4724/step_003.jpg,Click on the play icon on the screen.,"Is the title ""Huberman Lab"" visible in the after image?",No,Yes,0.0
episode_886/step_006.jpg,"Scroll up for the Mona lisa's"" painting by Leonardo Da Vinci .","Did the total count of ""Artists"" change after the scroll?",No,No,100.0
episode_19300/step_016.jpg,Scroll up  on the screen to read the article.,"After scrolling, is the name ""Marc Santora"" still displayed on the screen?",No,No,100.0
episode_14178/step_005.jpg,Click on the mountain mist music ,Was the music playing before the action was performed?,No,No,100.0
episode_6670/step_001.jpg,scroll down to see product details,"After scrolling, is there a price reduction indicated on the screen?",Yes,No,0.0
episode_14178/step_005.jpg,Click on the mountain mist music ,"Is the phrase ""take a deep breath"" visible on the screen after the action?",Yes,Yes,100.0
episode_886/step_006.jpg,"Scroll up for the Mona lisa's"" painting by Leonardo Da Vinci .",Did the title at the top of the screen change after scrolling up?,No,No,100.0
episode_1024/step_002.jpg,Swipe up to Favorites option,"Is there a ""Food"" category listed in the after state?",Yes,Yes,100.0
episode_14178/step_005.jpg,Click on the mountain mist music ,"Does the current screen still display the options for ""Visualizations"" and ""Stress"" after the action?",No,No,100.0
episode_14178/step_005.jpg,Click on the mountain mist music ,Did the action change the screen to a new interface?,Yes,Yes,100.0
episode_19315/step_005.jpg,Click on the first suggested option to view the search result.,Is the search bar still visible after clicking the first suggested option?,Yes,Yes,100.0
episode_19939/step_001.jpg,Open the Behance app,Is the battery icon still present on the screen after opening the Behance app?,Yes,Yes,100.0
episode_14296/step_009.jpg,Click on the bag icon at the top right corner of the screen,"Does the screen display a ""Check Out"" option after clicking the bag icon?",Yes,Yes,100.0
episode_886/step_006.jpg,"Scroll up for the Mona lisa's"" painting by Leonardo Da Vinci .","Is the ""Explore"" tab still selected after the scroll?",Yes,Yes,100.0
episode_14296/step_009.jpg,Click on the bag icon at the top right corner of the screen,Is there a message indicating that a product has been added to the bag?,Yes,No,0.0
episode_14178/step_005.jpg,Click on the mountain mist music ,Are there any clouds depicted on the screen after the action was performed?,Yes,Yes,100.0
episode_4724/step_003.jpg,Click on the play icon on the screen.,Is the playback speed option visible in the after image?,Yes,Yes,100.0
episode_11132/step_000.jpg,Go back to the previous screen,Is the background design of the screens different after the action?,No,Yes,0.0
episode_19939/step_001.jpg,Open the Behance app,Is there a loading indicator present after the Behance app is opened?,No,Yes,0.0
episode_4724/step_003.jpg,Click on the play icon on the screen.,Does the after image show the content being played?,No,Yes,0.0
episode_4724/step_003.jpg,Click on the play icon on the screen.,Is the screen background color darker in the after image?,Yes,Yes,100.0
episode_19939/step_001.jpg,Open the Behance app,"Is the ""Behance"" app still visible on the screen after opening it?",Yes,No,0.0
episode_886/step_006.jpg,"Scroll up for the Mona lisa's"" painting by Leonardo Da Vinci .","Is the artwork ""Mona Lisa"" by Leonardo da Vinci still visible after scrolling up?",Yes,No,0.0
episode_19939/step_001.jpg,Open the Behance app,Are there new images displayed on the screen after opening the Behance app?,Yes,Yes,100.0
episode_8658/step_005.jpg,Turn on the sport breaking news (us),"Is the ""Breaking news"" alert still turned off after the change?",No,Yes,0.0
episode_17841/step_003.jpg,Click on the ArtRemix option,"Is the text ""Lady with an Ermine"" still displayed after the action?",No,Yes,0.0
episode_17841/step_003.jpg,Click on the ArtRemix option,Is the interface more interactive after the ArtRemix click?,No,Yes,0.0
episode_8658/step_005.jpg,Turn on the sport breaking news (us),"Is the ""Sport Breaking News (US)"" option enabled after the change?",Yes,Yes,100.0
episode_8658/step_005.jpg,Turn on the sport breaking news (us),"Is the ""Sound & vibration"" section still visible after the change?",Yes,Yes,100.0
episode_727/step_003.jpg,Select Gram unit,Are the battery and connectivity icons shown on the screen unchanged after the change?,Yes,No,0.0
episode_5773/step_008.jpg,Click on the Save button at the top right corner of the screen,Are there new document entries visible on the screen after the save action?,Yes,Yes,100.0
episode_17841/step_003.jpg,Click on the ArtRemix option,Did the system display the artwork description after the click?,No,No,100.0
episode_8658/step_005.jpg,Turn on the sport breaking news (us),"Is the ""Follow round-up"" notification setting enabled after the change?",No,No,100.0
episode_4699/step_009.jpg,Click on the Search tab.,"Does the price for the Saturday, 23rd December flight decrease from € 433.00 after clicking the Search tab?",Yes,No,0.0
episode_17841/step_003.jpg,Click on the ArtRemix option,Are there any buttons visible at the bottom of the screen after the change?,No,Yes,0.0
episode_19939/step_001.jpg,Open the Behance app,Does the time displayed on the screen change from 7:31 to 7:32 after opening the Behance app?,Yes,No,0.0
episode_1170/step_002.jpg,Click on gmail,Was the user able to successfully open the Gmail app after clicking on it?,Yes,Yes,100.0
episode_8455/step_002.jpg,Click on the Inspire icon option,"Does the ""Play"" option still appear after clicking the Inspire icon?",Yes,Yes,100.0
episode_8658/step_005.jpg,Turn on the sport breaking news (us),"Is the ""Turn off all notifications"" option still turned off after the change?",Yes,Yes,100.0
episode_1170/step_002.jpg,Click on gmail,Was the option to share via Messages available before clicking on Gmail?,Yes,Yes,100.0
episode_727/step_003.jpg,Select Gram unit,"Is the ""Ounce (US) (oz)"" option still present in the ""To Unit"" screen after the change?",Yes,Yes,100.0
episode_17136/step_004.jpg,Click on the search icon at the bottom right corner of the screen,Is the time displayed on the screen after clicking the search icon different from before?,No,No,100.0
episode_4724/step_003.jpg,Click on the play icon on the screen.,Is there an episode list shown in the after image?,No,Yes,0.0
episode_12962/step_002.jpg,Click on the Crab Nebula to view the details about this astronomical object.,Does the image of the Crab Nebula change to a more detailed photograph after clicking on it?,Yes,Yes,100.0
episode_9804/step_008.jpg,Click on the play icon ,Are there more views displayed after the video starts playing?,No,No,100.0
episode_14296/step_009.jpg,Click on the bag icon at the top right corner of the screen,Is the size selection option available for the items in the bag?,Yes,No,0.0
episode_15594/step_005.jpg,Click on the Invention N.1(Original Version) to play this song.,Has the playlist duration changed after the action?,No,No,100.0
